date,entity_id,brand,category,marker_type,marker_label,change_point,stat_event_flag,top_peak_flag,bottom_peak_flag,event_severity_score,combined_marker_severity,shift_strength,price_index,demand_index,sentiment_index,search_index,ad_index,trend_residual,trend_residual_z,event_explanation,narrative
2025-05-04,623,CasualGear,headphones,stat_event,Statistical anomaly detected,1,1,0,0,0.668293120348346,0.668293120348346,1.2906391232710988,92.3,37.991483425967395,0.5764516809242443,42.53719640659308,36.0,-0.6408999246285632,-0.5280888522788411,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-06,623,CasualGear,headphones,stat_event,Statistical anomaly detected,0,1,0,1,2.711043046032188,2.711043046032188,0.9824356753338108,0.0,24.222625993830036,0.6528171944498136,0.0,35.63,-12.692129006991351,-2.223123042035393,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-11,623,CasualGear,headphones,stat_event,Statistical anomaly detected,0,1,1,0,2.0554380975863955,2.0554380975863955,-0.5810056129106584,88.17,56.721828729567136,0.6781058148903828,74.94434860719474,62.099547450816345,18.55700683641694,1.8778493491529469,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-12,623,CasualGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.2985089005936374,1.2985089005936374,-0.6614340059424819,92.8,49.19746241798643,0.6788717125995328,58.567330123440485,49.35379220070745,9.654210245539282,0.8986760408929505,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-18,623,CasualGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0513251917172715,1.0513251917172715,-0.7345015178637908,90.38,46.61240847614031,0.6576890024928446,55.84745969051532,49.16,3.7433651716758973,0.8819072522166793,ad surge + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-01,623,CasualGear,headphones,top_peak,Top peak above trend,0,0,1,0,0.8533384909480191,1.6188706489898554,0.7247462241642992,88.22,45.16277957570392,0.7036860995745522,52.87499522515295,43.38,5.357607998175531,1.6188706489898554,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-06-05,623,CasualGear,headphones,stat_event,Statistical anomaly detected,0,1,0,1,1.0450812071140456,1.5921546095570394,0.2151432176205006,87.92,33.1320860018085,0.571832697329344,27.286080920229374,29.91,-7.027489306218172,-1.5921546095570394,sentiment dip + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-08,623,CasualGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0381996266162066,1.0381996266162066,-0.621654762906644,88.06,44.141810520828976,0.7968022892257901,46.26627413450798,35.58,3.6750369477407503,0.876092039630968,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-15,623,CasualGear,headphones,top_peak,Top peak above trend,0,0,1,0,1.2379624806599203,1.7460028917341444,-0.5447747494820092,92.79,47.73231059539284,0.7186781418053493,54.56147388119699,43.56,6.987717919996157,1.7460028917341444,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-04,624,TabSlate,tablets,stat_event,Statistical anomaly detected,1,1,0,0,1.1100841466508635,1.1100841466508635,2.451683677536714,322.06,49.397958689617475,0.800799353534385,67.53385315604918,0.0,-4.663959749801613,-1.0192429438175108,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-12,624,TabSlate,tablets,stat_event,Statistical anomaly detected,1,1,0,1,1.3684650243116088,2.1888882377841656,1.6548822643624348,332.17,32.127262371948746,0.8890458855348103,1.9498711973297471,55.74,-18.678248204978964,-2.1888882377841656,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-13,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,0,0.7479022628785811,0.9351577203105342,0.6664044690518267,349.01,59.48438349758873,0.8970529406382085,77.0746549501429,48.64,8.311578150938935,0.9351577203105342,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-17,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,0,0.7611818432788806,0.7611818432788806,-1.0686326488241207,334.64,60.21716805126516,0.9056255369619134,74.49268592571767,48.02,6.078168738143894,0.5691519019689301,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-18,624,TabSlate,tablets,stat_event,Statistical anomaly detected,1,1,0,0,1.2003481023540672,1.4272449326468017,-1.312675326246712,330.46,31.15625127101071,0.8430482315607003,0.0,57.21,-19.606473522565686,-1.4272449326468017,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-24,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,0,0.8043768054408978,0.8043768054408978,-0.4845806506413126,321.48,62.03370997955605,0.9039030696278298,79.92189695753886,48.35,3.1147666159897156,0.24946838559012607,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-25,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,1,1.3285050048611506,2.225089184606723,-0.3059265495300636,344.31,30.569654875125785,0.8544103250083859,0.0,51.69,-28.265489003314137,-2.225089184606723,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-07,624,TabSlate,tablets,top_peak,Top peak above trend,0,0,1,0,0.27559478174859986,1.5599513821700375,0.8007993886486773,338.3,59.56805846282922,0.8184105606251141,69.87494820346487,57.65,4.605356748312339,1.5599513821700375,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-09,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,1,2.9798642709568193,2.9798642709568193,0.028719281167305155,0.0,29.65846219993,0.7343174538399727,0.8596598751954088,56.33,-22.368552630373294,-2.198710317947453,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-18,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,1,2.53556780674974,2.53556780674974,-0.7345015178637908,0.0,30.808929231059423,0.8157839637751881,2.385900395498262,52.05,-26.229014649774342,-2.2597099130354183,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-20,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.018845963865498,1.018845963865498,-0.3382796594776636,339.73,71.82755456002783,0.8137792969391798,98.2518582355516,71.14,12.942932113285131,1.000396286943309,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-24,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,0,2.652089963216739,2.652089963216739,0.39825176434335674,0.0,30.50705424738598,0.8006177053170405,0.0,57.95,-23.386150545708823,-1.4240985722912511,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-25,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.1690991590522193,1.3419993691176075,0.7225529813707112,347.22,32.71218411141665,0.8190537579195862,4.514951291501814,60.46,-21.452914236014898,-1.3419993691176075,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-05,624,TabSlate,tablets,top_peak,Top peak above trend,0,0,1,0,0.5559680402866318,1.9522019010129672,0.2151432176205006,338.24,65.31196483687847,0.8061407320608615,84.28318613124881,59.31,7.084136441745201,1.9522019010129672,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-06-07,624,TabSlate,tablets,top_peak,Top peak above trend,0,0,1,0,0.6446226788630478,1.5370840799801495,-0.3951496935222423,333.83,67.51113362515741,0.8087776012934712,92.03183138404638,61.17,7.598834644682299,1.5370840799801495,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-06-13,624,TabSlate,tablets,bottom_peak,Bottom dip below trend,0,0,0,1,0.44803437850678485,1.6381916064220658,-0.8617536613873042,339.19,56.35251864956555,0.7514688407347241,74.67425124412425,50.39,-5.8177159193516985,-1.6381916064220658,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-25,624,TabSlate,tablets,top_peak,Top peak above trend,0,0,1,0,0.4735502553725452,1.819017534626634,1.1283352607988064,347.67,59.14029490794653,0.8596764538849497,70.74654142427806,55.92,1.8279772116914828,1.819017534626634,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-06-27,624,TabSlate,tablets,stat_event,Statistical anomaly detected,0,1,0,1,1.5169902596494136,2.2511849738405028,0.5559911302580147,351.83,31.96208638057994,0.8925050224641641,0.0,57.17,-21.406796665352537,-2.2511849738405028,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-03,625,JuniorTech,tablets,stat_event,Statistical anomaly detected,1,1,0,0,0.9022311626703288,0.9770758258373262,1.7700672206695884,128.59,60.27112677533628,0.522645881658482,100.0,39.8622150588503,12.12388483418242,0.9770758258373262,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-06,625,JuniorTech,tablets,stat_event,Statistical anomaly detected,1,1,0,0,1.3210791390868608,1.3210791390868608,4.093863338526262,121.04,54.50941873148382,0.6905759775813379,96.96991216052292,0.0,1.443463397845285,0.14772541452380503,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-13,625,JuniorTech,tablets,stat_event,Statistical anomaly detected,0,1,0,1,1.1178936332186762,2.2607433804910397,0.6664044690518267,127.34,23.22425645225111,0.4900004031906913,0.6188857278547449,41.378547420684654,-31.10053290544571,-2.2607433804910397,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-14,625,JuniorTech,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.4356501134549522,1.4356501134549522,0.0867315422390007,126.81,61.157546337758355,0.497054376101864,99.3427607119676,65.02814832593862,6.615466806984863,0.4770918737222526,ad surge + sentiment dip + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-24,625,JuniorTech,tablets,bottom_peak,Bottom dip below trend,0,0,0,1,0.7905834267610948,1.9590328719954697,-0.4845806506413126,130.26,21.677099330767458,0.5864629902219243,0.0,29.63836575134032,-1.103281717795273,-1.9590328719954697,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
